page_number,sentence_chunk,chunk_char_count,chunk_word_count,chunk_token_count,embedding
1,"Food and Nutrition Handbook for Extension WorkersiMINISTRY OF AGRICULTURE, ANIMAL INDUSTRY AND FISHERIES FOOD AND NUTRITION HANDBOOK FOR EXTENSION WORKERS OCTOBER 2015 FANT AIII FOOD AND NUTRITION TECHNICAL ASSISTANCE",217,29,54.25,"[-1.1859264373779297, 1.2200757265090942, 0.45454636216163635, -0.4911724925041199, 0.44527149200439453, 0.3236188590526581, -1.7633428573608398, 1.3675920963287354, -0.48207029700279236, -0.5997748374938965, 0.1907614767551422, 1.1027268171310425, 1.7414567470550537, 1.088333249092102, -1.5779188871383667, -0.16692611575126648, 0.6767454743385315, -0.42491447925567627, -1.2959201335906982, -1.9922816753387451, 0.06958841532468796, -0.07343081384897232, -1.6597524881362915, 1.1093347072601318, 0.4363722801208496, 0.1245327815413475, 0.5883057713508606, 0.25311458110809326, -0.41432568430900574, -0.951508641242981, 0.41466325521469116, 1.229504108428955, -1.885351538658142, -0.6767957806587219, 0.2376655489206314, -0.5271475911140442, 1.5496143102645874, 0.8394216299057007, 0.6962345838546753, 0.6187882423400879, 1.6566448211669922, -0.5056642889976501, 1.3578095436096191, -0.2420016974210739, -0.1127207949757576, 0.6363826394081116, -0.4513789415359497, 0.40337005257606506, -0.05160681530833244, -1.623024582862854, -0.21660059690475464, 0.8607919812202454, -0.30611783266067505, -0.6965377330780029, -0.8679120540618896, -0.6480023264884949, -1.068833589553833, -0.39208316802978516, 0.22308269143104553, 1.1245375871658325, 0.6460484862327576, -1.0977026224136353, -0.38592931628227234, 0.8460134863853455, 0.8609737753868103, 0.473094642162323, 1.1334372758865356, -0.44350048899650574, 0.3204830288887024, 1.2670750617980957, 0.7300436496734619, 0.2337217926979065, -0.789570152759552, 0.0004977667704224586, 0.3468640446662903, 0.15029369294643402, -1.4380834102630615, -0.6728934049606323, 0.03178704157471657, -0.07739824056625366, 0.7800980806350708, 1.425639033317566, 0.2623322904109955, 0.5996608138084412, -1.9487184286117554, -0.03359748423099518, -1.1612603664398193, 1.3564732074737549, -0.11975845694541931, 0.5016026496887207, -0.1488342583179474, -0.9756438136100769, -0.9496790170669556, -1.384361982345581, 0.6525766849517822, 1.1345480680465698, 0.04448549821972847, 1.086571216583252, -0.6619497537612915, 1.1599996089935303, 1.4868720769882202, 0.9854615330696106, -1.1085782051086426, 0.22482997179031372, -0.43774309754371643, 0.15485745668411255, -0.7737424373626709, -0.7776744961738586, -0.4296121299266815, 0.3492387533187866, 0.7218590974807739, -0.03145754337310791, -0.17260223627090454, 0.7589988708496094, 0.9824311137199402, 1.3496665954589844, 0.07386336475610733, 0.8705528974533081, 0.9077768921852112, 0.32511836290359497, 0.0057004475966095924, -1.1993263959884644, 1.1353362798690796, -0.15095293521881104, 0.36611562967300415, 0.6058875322341919, -0.9252417683601379, -0.7651193737983704, 0.23081177473068237, -0.6681091785430908, -0.025354880839586258, 0.6342897415161133, 0.687762439250946, -0.037017326802015305, -0.7050052881240845, -0.24454011023044586, 0.8674236536026001, 0.08817897737026215, -0.7127559185028076, -0.8157904148101807, -0.1920342743396759, 1.990040898323059, -0.9098210334777832, 0.14659671485424042, -0.26451942324638367, -0.20199160277843475, 0.007150192279368639, -0.16466400027275085, -0.11806923151016235, 0.0874233990907669, -0.15963223576545715, 0.43328195810317993, -1.477474331855774, 1.292604923248291, 2.0904345512390137, 0.05682813376188278, -1.4086337089538574, 0.9053021669387817, -1.2468607425689697, 0.24697786569595337, -0.32203739881515503, -1.6841318607330322, 1.5542744398117065, 1.1221188306808472, 0.22091200947761536, -0.6363652944564819, -0.27757567167282104, -1.9612905979156494, 0.639762282371521, 0.31386175751686096, -1.7232589721679688, 0.7329813241958618, -1.1401509046554565, 0.7912217378616333, 1.415972113609314, -0.3714747130870819, -1.1740922927856445, 1.0103098154067993, 1.7246452569961548, -0.7370320558547974, 0.1288125067949295, 1.8789640665054321, -0.7499788403511047, 0.47068530321121216, 0.6956019401550293, 0.480182409286499, -0.024720095098018646, -0.23877741396427155, -0.09323453903198242, 0.36698031425476074, 0.6678909659385681, -0.785227358341217, -1.1350986957550049, 1.7785826921463013, 0.28066521883010864, -0.43498870730400085, -0.33468174934387207, 2.3406999111175537, -0.44156554341316223, 0.6140238642692566, -1.0150617361068726, 0.8927214741706848, 0.7515813112258911, 0.27117812633514404, 1.4145491123199463, -0.6705214381217957, 0.5916831493377686, -0.7596105933189392, 0.5210365653038025, 0.6760047674179077, 1.2401105165481567, -0.968777596950531, -0.4567217528820038, -0.5234606266021729, 0.3221791982650757, -0.9332148432731628, -0.040791817009449005, 2.23154616355896, 1.3538548946380615, -0.9042563438415527, -1.038784146308899, 0.5469667911529541, 0.8916747570037842, 0.5719611644744873, 0.40063443779945374, -0.40897583961486816, 1.2308951616287231, 2.3703861236572266, -0.3833971917629242, 1.0910284519195557, 0.45218515396118164, 1.7021409273147583, -0.5538336038589478, 0.28559693694114685, -0.9636496901512146, 0.8780506253242493, 0.43519359827041626, -0.6068516373634338, 0.8794207572937012, -1.392896294593811, 0.8030278086662292, 0.3773685097694397, -0.0706518143415451, 0.5034614205360413, 0.9638755321502686, 1.2601609230041504, 0.9264196753501892, 0.2742466330528259, 0.5786618590354919, 0.22637128829956055, -0.5280311703681946, -0.31412938237190247, -0.5171929001808167, -1.0793650150299072, 1.0915032625198364, 0.610920786857605, 0.2417002171278, 0.42562320828437805, -0.7679670453071594, -0.9992467761039734, -0.2518744170665741, 0.7792955040931702, 0.4671798646450043, -0.012129639275372028, -1.307646632194519, -1.3002158403396606, 1.0965148210525513, 0.3991006016731262, -2.0640339851379395, -0.40591558814048767, 0.3540019392967224, -0.23201003670692444, -0.1623733788728714, 0.6129313111305237, 2.5735621452331543, 0.5740792155265808, -1.1982275247573853, -0.6586819887161255, 0.503345251083374, 1.205039143562317, 0.3184107840061188, -1.4247370958328247, -0.14208565652370453, 0.8293507099151611, 0.9567639827728271, 1.0674996376037598, 1.8972128629684448, 0.3921690583229065, -1.3008760213851929, 0.03596078231930733, 1.0477064847946167, 0.2782689034938812, 0.1250864565372467, 1.40426504611969, -0.16884222626686096, -2.1778228282928467, 0.12994743883609772, 0.10325079411268234, 1.7841461896896362, 0.25535061955451965, 0.7734955549240112, 2.4826319217681885, -0.2595232129096985, -1.2909290790557861, 1.032013177871704, 0.8877714276313782, -2.038167715072632, 0.18298017978668213, 0.3896660804748535, 1.2891064882278442, 0.02242155373096466, 1.302323341369629, 0.6607828736305237, 1.5522043704986572, -0.6925958395004272, 0.47463127970695496, -1.9578381776809692, -0.8113452792167664, 0.6396889686584473, -0.811789870262146, 1.5720140933990479, 0.5538238883018494, -0.024586346000432968, -0.41535842418670654, -0.12374961376190186, -0.472856342792511, -1.2666137218475342, -0.661517322063446, -0.9885185956954956, -0.39275267720222473, -2.3531670570373535, 0.5122180581092834, -1.2046377658843994, -0.7903375625610352, -0.18544070422649384, -0.7381824851036072, 0.28609198331832886, 0.6027459502220154, 0.5239341855049133, -0.699361264705658, -0.4532264769077301, -0.7219764590263367, -0.9847515225410461, -1.442353367805481, 0.9102869629859924, -0.34527918696403503, 1.712161898612976, -0.7167754769325256, 0.648350179195404, -2.738030195236206, 0.9674771428108215, -1.1472846269607544, 0.05289962515234947, -1.3131942749023438, 0.19641107320785522, 1.6050422191619873, 0.8114681243896484, -0.9676153063774109, -0.6043773293495178, 2.2272701263427734, 0.9350162744522095, 0.07361187785863876, -0.1376393586397171, 1.3856706619262695, -0.6019863486289978, 1.4506765604019165, -1.61086905002594, 0.4698718786239624, -0.5103831887245178, 0.27249810099601746, 1.8538694381713867, 0.3424738943576813, 0.8566673994064331, 0.6951408386230469, 0.9379556179046631, 0.10878288000822067, -1.8318647146224976, -1.9484466314315796, 0.8237184882164001, 1.6087377071380615, -0.6490886807441711, -0.7717245221138, -0.4324333965778351, 0.296434611082077, 0.7754574418067932, 0.8927819728851318, 1.2109030485153198, 0.8558918237686157, -1.099190354347229, 0.17991109192371368, -0.7165434956550598, 0.9164473414421082, -1.3697105646133423, -0.06443186849355698, -1.4556249380111694, 0.9610288143157959, -0.09061240404844284, -0.27659541368484497, 0.16400989890098572, -2.318006992340088, 1.3177571296691895, 0.9284792542457581, 0.839827299118042, -1.2965058088302612, -0.5342868566513062, 0.8621932864189148, 0.5502803921699524, -1.7912298440933228, 0.39085182547569275, 0.1737634539604187, -1.1063123941421509, -0.6605505347251892, -0.03248851001262665, 0.682166337966919, 1.5914698839187622, -1.0148032903671265, -1.1231056451797485, -0.2798081338405609, -0.7674574255943298, -1.87168288230896, 0.36001700162887573, -0.7166270613670349, 0.9557092785835266, -0.8713213205337524, 1.4880048036575317, -0.8696882724761963, 0.22587694227695465, -0.43459266424179077, -0.8627015352249146, -0.9270944595336914, -0.3060191571712494, -0.5433384776115417, 0.11125041544437408, 0.6753969192504883, 0.19863495230674744, 0.9841110110282898, 1.3886300325393677, 0.3779101073741913, -0.6598635315895081, -2.4232189655303955, 1.1705265045166016, -0.7718597054481506, -1.2524313926696777, -1.9014744758605957, 1.507363200187683, -0.2533390522003174, -0.7124040722846985, 0.9849978089332581, 0.3255842924118042, -0.145283043384552, -0.7970579266548157, -0.4666203558444977, -2.4669189453125, -0.1698654145002365, 0.5036366581916809, -0.3413684368133545, -0.6812198162078857, 0.15904007852077484, -0.6710817217826843, 0.871094822883606, -0.4859679639339447, -1.4855811595916748, 0.2161540985107422, 1.3526008129119873, -0.006661906838417053, -0.36976778507232666, 1.6820037364959717, 1.0247504711151123, 0.9387136697769165, 2.1647634506225586, 0.19597075879573822, 0.8047086596488953, 0.5738767981529236, -1.2903025150299072, -0.059360526502132416, 1.0310218334197998, -0.2622072100639343, 0.2821000814437866, -0.03782147914171219, 0.0374523364007473, 0.49458441138267517, 0.40306952595710754, -1.0403573513031006, 0.7323443293571472, 0.3523414433002472, -0.7879320979118347, 0.8830718994140625, 2.544180154800415, 0.23562376201152802, -0.6479250192642212, 1.2198354005813599, 0.3075833022594452, -0.3307778835296631, -0.2564963102340698, 1.8644791841506958, -0.02221170999109745, -0.3557065427303314, 0.09292428940534592, -0.8097573518753052, -0.29621243476867676, -0.2709166407585144, -0.6232484579086304, -0.7168338298797607, 0.3796824514865875, 0.15599973499774933, 1.329154133796692, 0.826697826385498, 0.7691634297370911, -0.8770540356636047, -0.7030598521232605, 0.33003777265548706, 1.3957617282867432, -0.8574748635292053, -0.19889135658740997, 1.2214895486831665, 0.8538479208946228, 0.3869587182998657, 1.3409674167633057, -1.4035274982452393, -0.3873147964477539, 1.2693520784378052, 0.9393196702003479, 3.223604679107666, 0.9498901963233948, 0.09434138238430023, 0.06842774897813797, 1.7901055812835693, 0.06736617535352707, 1.7471327781677246, -0.9291141033172607, -0.3860386610031128, 0.5635968446731567, 0.6462244987487793, 0.3617555797100067, -0.07014603167772293, -0.9157353043556213, -0.8643239140510559, -0.08136970549821854, 1.9407179355621338, 0.7320728898048401, -0.5457512736320496, -0.2720675766468048, -0.3646577000617981, -0.836032509803772, -0.006403839215636253, 1.4894615411758423, -0.3093907833099365, 2.535661458969116, -0.16527652740478516, -0.7086895704269409, 0.283616840839386, -0.6922614574432373, 0.7223178148269653, -0.33076852560043335, -2.4745187759399414, 0.6219542026519775, -0.4238951802253723, -0.3417293429374695, -0.345511257648468, -1.0726953744888306, 0.22559060156345367, 0.029813425615429878, 0.5423857569694519, 0.7601803541183472, -0.6271308064460754, -0.10787911713123322, 0.04800594970583916, -2.089657783508301, 1.6600513458251953, 0.3846237361431122, 1.0609902143478394, 0.4769817292690277, -1.4167367219924927, 0.6694921255111694, 1.2588050365447998, -0.2818971872329712, -0.1806468516588211, -2.7488768100738525, 0.2939867675304413, -0.3993675708770752, 0.29851052165031433, 0.6199721693992615, -0.5505409240722656, 1.3325387239456177, -0.3361276388168335, -0.08370982855558395, 0.08958003669977188, -0.06364969909191132, -0.9517184495925903, 0.37385818362236023, -0.4207007884979248, -1.2565584182739258, 0.10890834033489227, -2.8651247024536133, 0.14042532444000244, -0.042061373591423035, 0.8273407220840454, 0.797281801700592, -1.3275890350341797, -0.7302036881446838, -1.0450291633605957, -0.21586774289608002, 0.9208950996398926, -1.0309065580368042, -0.3218958079814911, 0.5196653008460999, 0.7775722146034241, 0.6358434557914734, -0.818950891494751, -0.27688056230545044, -0.08715295791625977, -1.4544097185134888, 0.6261005997657776, 0.054361581802368164, -1.0816328525543213, -1.608080506324768, 0.8770953416824341, -1.2675374746322632, 0.1357889622449875, 0.5372753739356995, -0.6666462421417236, -0.49842894077301025, 1.7003875970840454, 0.11805551499128342, 0.04690404236316681, 0.23560838401317596, 0.38581934571266174, -2.4796981811523438, 0.599077045917511, -0.3474584221839905, 0.4179086983203888, 0.40254896879196167, -0.3137722909450531, -0.952288031578064, -1.3914419412612915, -0.23996277153491974, -0.7698013186454773, 0.959920346736908, 1.10684072971344, 0.04552392661571503, 1.646127700805664, -1.4177064895629883, 0.7476179003715515, 0.3473145067691803, 1.374842643737793, 0.8391405940055847, 0.20132414996623993, -0.4439316689968109, -0.07061628997325897, 2.794740676879883, 0.07088248431682587, 1.2808046340942383, -0.8351247310638428, 0.08717354387044907, 0.6786016225814819, 0.0426398366689682, -1.1900967359542847, -1.416810154914856, 0.7113628387451172, -1.1725302934646606, 0.8212707042694092, -1.3536733388900757, 1.6063982248306274, -0.05559879541397095, 1.8051931858062744, 0.6694350242614746, 0.12634451687335968, -0.3818855583667755, -0.3369835615158081, -0.3755955696105957, -1.3655775785446167, 0.026411309838294983, -0.31336134672164917, 0.2547783851623535, 0.3371797800064087, -0.11160647869110107, -0.6464418172836304, 1.313529372215271, -0.43348783254623413, -1.3202303647994995, -0.36477938294410706, -0.5066268444061279, -0.6394418478012085, -1.9316792488098145, -1.318589448928833, -0.8370385766029358, -0.4086596965789795, 0.8028560280799866, -0.23699229955673218, 1.094122290611267, 0.043106939643621445, -0.02125825732946396, -0.4060463011264801, 0.42713409662246704, -0.28647804260253906, -0.4638703167438507, 0.35567593574523926, 0.4203014671802521, 0.9098412394523621, 0.38425347208976746, -0.4766561985015869, -0.1996152102947235, -0.4839417040348053, 0.8676996231079102, -0.38278961181640625, -0.5197117924690247, 0.16666027903556824, 1.3197983503341675, 2.519498825073242, 0.5226576924324036, -1.378156304359436, -0.6279461979866028, -0.6103994846343994, -0.8426351547241211, 0.589287281036377, 1.4013615846633911, -0.6159491539001465, -1.5418506860733032, 0.45217058062553406, -1.2986435890197754, 0.36689695715904236, 0.1226319670677185, 0.5943536758422852, -0.5486289262771606, -1.2281895875930786, 0.5621783137321472, -0.00040426384657621384, 0.7292289733886719, -0.8243733644485474, -0.6655426025390625, -0.44558724761009216, -1.6157481670379639, 1.7193450927734375, 0.4382803738117218, 0.6939184069633484, 1.4072480201721191, -0.15945717692375183, 0.8610851764678955, 1.00775945186615, -0.7223957777023315, -0.4917484223842621, 0.4611494541168213, -1.392512559890747, -0.6061452627182007, 0.636226236820221, 0.6943696737289429, 0.1057773157954216, -2.07893443107605, 0.25416693091392517, 0.03910849243402481, -1.1538522243499756, 1.0470054149627686, -1.6381386518478394, 1.3796039819717407, 0.42970478534698486, -0.09429913014173508, -1.1839853525161743, -0.31827521324157715, 0.10519292950630188, -3.133607864379883, -0.623291015625, -1.4959157705307007, 1.085288405418396, 0.3950662910938263, -0.4230503737926483, 0.19221000373363495, -0.2647104859352112, 0.539722204208374, 1.0751206874847412, 1.0456042289733887, -0.261628121137619, -0.5172919034957886, 0.3189977705478668, -1.1681801080703735, 1.4955666065216064, -0.3965163826942444, 0.6691235303878784, -0.7141450643539429, -1.7987945079803467, 0.039903491735458374, -1.7759528160095215, -0.007570866495370865, 0.48821717500686646, 1.0715457201004028, -2.0083703994750977, 0.09367436915636063, 0.7990460395812988, -0.02579471655189991, -0.2936294972896576, -0.2045205533504486, -0.899276614189148, -0.012935036793351173, -1.5148234367370605, -1.8339297771453857, 1.0469751358032227, -0.18337126076221466, 0.806355357170105, 1.1051907539367676, -1.6048904657363892, 0.3632916212081909, 1.8218286037445068, 1.1239368915557861, 0.872815728187561, -0.27227580547332764, 0.3218214809894562, -0.4878441095352173, 0.774952232837677, 0.7194947004318237, -0.5277937054634094, 0.2927428185939789, 0.7923094034194946, 0.2199723720550537, 1.1881608963012695, 0.31438779830932617, -0.6864894032478333, 0.10280424356460571, 0.012057146057486534, 0.035141319036483765, 0.49309492111206055, 2.1467230319976807, -0.5949875712394714, 0.6897180676460266, -1.0271610021591187, -0.047703817486763, 0.5635707974433899, 0.26627200841903687, -1.3537652492523193, -0.8208934664726257, -0.00552823580801487, 1.6472581624984741, -1.928238868713379, -1.0410127639770508, -1.184898853302002, -0.4180064797401428, 0.5996783375740051, 0.3907758891582489, -0.1158316358923912, 0.7722809910774231, -1.53542160987854, 2.5416641235351562, 0.10175102204084396, 0.4842527210712433, 1.8857455253601074, 1.5861164331436157, -0.8946288824081421, 0.4311153292655945, 0.34887516498565674, 0.48696577548980713, -0.7493314146995544, -1.2916669845581055, -0.5363835096359253, -0.8650834560394287, 0.6008804440498352, -0.9300001859664917, 0.5741790533065796, -0.3927290141582489, -0.26506859064102173, -0.6740185022354126, 0.19836319983005524, -0.9409408569335938, 0.2921919822692871, 0.0707256942987442, 0.8280867338180542, -0.16914156079292297, -0.07552140951156616, -0.813048779964447, -0.1429969072341919, -0.02388577349483967, -1.4703691005706787, 1.8975104093551636, -0.44286608695983887, 0.22239461541175842, 0.5163289308547974, 0.3147273063659668, -0.3678705394268036, 0.029543347656726837, 1.1102956533432007, 0.44292372465133667, -0.629067063331604, 1.8612579107284546, -1.3748573064804077, 0.3259527385234833, 0.18181270360946655, -0.20384328067302704, -1.7285739183425903, -1.47630774974823, 0.8394067287445068, 0.27875155210494995, -0.22487710416316986, -1.3484926223754883, 0.6826796531677246, -0.5013419389724731, -1.5646651983261108, -1.5469974279403687, 0.1380952149629593, -0.06022563949227333, 0.3706204295158386, 0.14841534197330475, -1.7636983394622803, -0.36574554443359375, 0.19368404150009155, -1.7419072389602661, -0.021424002945423126, -0.16138821840286255, -1.901127576828003, 0.18125414848327637, -0.5402274131774902, -1.7903434038162231, -0.2384149730205536, 0.8533800840377808, -1.1088368892669678, -0.7422603368759155, -0.4718683063983917, -1.5117216110229492, -1.229873538017273, 0.7597325444221497, -0.21246030926704407, -1.0976653099060059, -0.7691572308540344, -1.631935715675354, -0.14062266051769257, -1.318913221359253, 0.17509786784648895, 0.5399808883666992, 0.21739646792411804, 0.6329236030578613, -1.6183099746704102, 1.637649655342102, 0.5924578309059143, 0.7778408527374268, -0.17655201256275177, -0.7902841567993164, 1.096039891242981, -0.5601377487182617, -1.2574353218078613, -1.0594980716705322, -0.4868270456790924, 0.26404091715812683, 1.1349533796310425, -1.124505877494812, 0.3237309157848358, 0.9026127457618713, -0.5460904240608215, -0.18531519174575806, -0.697826087474823, 0.5171117186546326, -0.08039752393960953, -0.311656653881073, 0.01885613054037094, 0.498212605714798, 0.1580132246017456, 0.13754722476005554, 0.3373670279979706, -0.2920334041118622, 0.5166006088256836, 0.012508345767855644, 0.3583121597766876, -1.9534825086593628, -0.625173807144165, 0.21074678003787994, -0.2554444670677185, 0.4503881633281708, -2.335547685623169, 0.07121247798204422, 0.686112642288208, 0.03488892689347267, -0.7309854030609131, 2.2843093872070312, -0.7398812770843506, 0.18020588159561157, -0.6397083401679993, 1.9058644771575928, -0.43272894620895386, -0.2336193025112152, 0.4836757183074951, 1.5794833898544312, -0.0729004517197609, 0.5248896479606628, 0.06722120195627213, 1.1276354789733887, 0.947544276714325, 0.8524253964424133, 0.8550376296043396, 1.12480628490448, 1.1886292695999146, -0.4622936546802521, -0.2619073987007141, 1.3941079378128052, -0.06996184587478638, 0.5369911789894104, 0.4934224486351013, -0.33171507716178894, 0.9279937148094177, 1.9812034368515015, -0.17383630573749542, 0.2135232388973236, 0.4018628001213074, 0.6606919765472412, -0.7819930911064148, -0.04472143203020096, -0.9295496344566345, -1.4958641529083252, 0.7709462642669678, 0.5891785025596619, 2.260759115219116, 0.16355420649051666, 1.5358612537384033, 0.0631033256649971, -0.45379480719566345, -0.049824461340904236, -1.2386877536773682, 0.4115917980670929, -0.04011855274438858, -0.014064230024814606, 0.4287853240966797, 1.0186681747436523, 2.225731611251831, 1.3299394845962524, -0.3068479597568512, -0.9475305676460266, -2.8342649936676025, -0.9839102029800415, -0.36767515540122986, 2.8089890480041504]"
